video,file,label,original,frame,fold
wkdnagybtb,260_0.png,1,jytrvwlewz,260,0
dxrqdhegop,110_0.png,1,ddtbarpcgo,110,0
gtinxlhder,10_0.png,1,qarqtkvgby,10,0
dlfuxshert,100_0.png,1,qyqufaskjs,100,0
xartlyjtjw,250_0.png,1,qarqtkvgby,250,0
hqxfenmiis,270_0.png,1,rnpefxwptv,270,0
uqqivuldlu,60_0.png,1,doniqevxeg,60,0
rmmcypdfbr,190_0.png,1,psjfwjzrrh,190,0
ioolqahamw,50_0.png,1,fsaronfupy,50,0
wezyzowkwh,160_0.png,1,nweufafotd,160,0
aegvtnwqoe,170_0.png,1,ybnucgidtu,170,0
ldtgofdaqg,0_0.png,0,ldtgofdaqg,0,0
eauhakbohz,200_0.png,1,wfzjxzhdkj,200,0
umpscxhfsk,280_0.png,1,xdezcezszc,280,0
yxvmusxvcz,80_0.png,0,yxvmusxvcz,80,0
pjkgenkrgb,240_0.png,1,srfefmyjvt,240,0
qqontzpfxr,180_0.png,1,fsaronfupy,180,0
nflbwkeqpz,280_0.png,1,gnmmhlbzge,280,0
oaruliortd,220_0.png,1,qarqtkvgby,220,0
xwlwgvujnz,20_0.png,1,kqlvggiqee,20,0
cxgieqcozm,290_0.png,1,uqtqhiqymz,290,0
gwzfugbidx,40_0.png,1,nweufafotd,40,0
oamtblkzpt,90_0.png,1,dpevefkefv,90,0
vbcjbecyos,250_0.png,1,wynotylpnm,250,0
faktmhmtpb,200_0.png,1,rktrpsdlci,200,0
chqqxfuuzi,110_0.png,0,chqqxfuuzi,110,0
ttsiapwbgk,100_0.png,1,fnslimfagb,100,0
wwvykizoms,170_0.png,1,sttnfyptum,170,0
vokrpfjpeb,110_0.png,0,vokrpfjpeb,110,0
meiyjcknbl,130_0.png,1,jytrvwlewz,130,0
iffvaaswwj,90_0.png,1,wcqvzujamg,90,0
ztwlbdwyni,280_0.png,1,kqlvggiqee,280,0
aymlynzeni,220_0.png,1,doniqevxeg,220,0
cqpdqjzgcs,40_0.png,1,xdezcezszc,40,0
safmejeucy,210_0.png,1,uprwuohbwx,210,0
wlvmxuomea,250_0.png,1,dhjnjkzuhq,250,0
nflbwkeqpz,270_0.png,1,gnmmhlbzge,270,0
laojqujlsg,90_0.png,1,aayrffkzxn,90,0
mynzuyrmdy,140_0.png,1,syxobtuucp,140,0
yptchajnvb,50_0.png,1,xcruhaccxc,50,0
cqbhgsmffd,250_0.png,1,xmkwsnuzyq,250,0
fydhhlvjsj,120_0.png,1,rnpefxwptv,120,0
rnpefxwptv,150_0.png,0,rnpefxwptv,150,0
fecaapkwdm,120_0.png,1,vmxfwxgdei,120,0
sjwywglgym,170_0.png,1,uqtqhiqymz,170,0
xpxrjwwibn,10_0.png,1,jytrvwlewz,10,0
cygixvotoj,110_0.png,1,ljuuovfkgi,110,0
eneofiltbk,190_0.png,1,wfzjxzhdkj,190,0
bldeizqycp,30_0.png,1,dxfdovivlw,30,0
iyhkhsdhma,200_0.png,1,fnslimfagb,200,0
nzuvtbkmye,180_1.png,1,sylnrepacf,180,0
dsgswagtvp,40_0.png,1,wynotylpnm,40,0
auquqlmsts,100_0.png,1,fopjiyxiqd,100,0
iffvaaswwj,220_0.png,1,wcqvzujamg,220,0
gnmmhlbzge,70_0.png,0,gnmmhlbzge,70,0
rdbxcbseek,210_0.png,1,yxvmusxvcz,210,0
rlffjkxsqq,260_0.png,1,fdpisghkmd,260,0
rqsjnyjukt,30_0.png,1,qarqtkvgby,30,0
ynycdheids,140_0.png,1,xjzkfqddyk,140,0
zyjmvauuzw,90_0.png,1,vpmyeepbep,90,0
wsxxdlhnhh,140_0.png,1,xmkwsnuzyq,140,0
yiabajckla,90_0.png,1,fopjiyxiqd,90,0
hgjdosshpt,210_0.png,1,syxobtuucp,210,0
dwkkqhxclz,260_0.png,1,rnpefxwptv,260,0
vpsngiunec,120_0.png,1,ljuuovfkgi,120,0
xbhppttlaz,260_0.png,1,xchzardbfa,260,0
nimfdfkezw,0_0.png,1,hplxtssgnz,0,0
gnxgiwcknq,210_0.png,1,qarqtkvgby,210,0
wzfbvxemxn,190_0.png,1,heiyoojifp,190,0
rmplscucbt,90_0.png,1,fnslimfagb,90,0
uvfkppqsjy,280_0.png,1,gvasarkpfh,280,0
cfhejdmemu,0_0.png,1,exxqlfpnbz,0,0
aylqthgnhe,50_0.png,1,qarqtkvgby,50,0
ybdtkypwez,270_0.png,1,wynotylpnm,270,0
mkphymhgbd,110_0.png,1,eiwtggvtfp,110,0
etdliwticv,80_0.png,1,dpevefkefv,80,0
omrtielsni,130_0.png,1,fsaronfupy,130,0
fhgnmqzfca,220_0.png,1,yljecirelf,220,0
qpobbumrhm,80_0.png,1,lzbmwwejxb,80,0
hqxfenmiis,290_0.png,1,rnpefxwptv,290,0
apmzxocjio,240_0.png,1,aayrffkzxn,240,0
jquevmhdvc,40_0.png,1,gnmmhlbzge,40,0
lbxbstcwwl,0_0.png,1,hivnldfvyl,0,0
duczhwighk,190_0.png,1,xkfliqnmwt,190,0
ybefzibreb,120_0.png,1,fdpisghkmd,120,0
poxhzrfhha,130_0.png,1,rnpefxwptv,130,0
uikpmbsozb,280_0.png,1,xugmhbetrw,280,0
zoleozlpfj,190_0.png,1,jawgcggquk,190,0
rpnetwqgqz,240_0.png,1,uqtqhiqymz,240,0
xrtvtthfec,120_0.png,1,uprwuohbwx,120,0
ppmvktsmkc,130_0.png,1,fufcmupzen,130,0
pzzuimgwei,260_0.png,1,upmgtackuf,260,0
qhugrooovy,210_0.png,1,nhsijqpoda,210,0
mnnxgycfik,70_0.png,1,hicjuubiau,70,0
petmyhjclt,260_0.png,1,ddtbarpcgo,260,0
btizoxwqwp,0_0.png,1,fnslimfagb,0,0
goxbkycgkg,260_0.png,1,prdrkaxeob,260,0
uripyyofxy,0_0.png,1,eiwtggvtfp,0,0
ccjiwxnihq,100_0.png,1,rktrpsdlci,100,0
nphtrwjtff,0_0.png,1,lnjkpdviqb,0,0
dtjcyzgdts,260_0.png,1,wcqvzujamg,260,0
gfoozygynw,30_0.png,1,fdpisghkmd,30,0
ibjomudxdp,0_0.png,1,upmgtackuf,0,0
vriivjhzpk,210_0.png,1,qyqufaskjs,210,0
kpmieleslf,40_0.png,1,dhjnjkzuhq,40,0
lbsltufgrh,120_0.png,1,prdrkaxeob,120,0
zkarzsylvk,50_0.png,1,dxfdovivlw,50,0
uiaubrlxyl,50_0.png,1,eppyqpgewp,50,0
iwswulwtjp,140_0.png,1,ddtbarpcgo,140,0
inzrlbgtul,70_0.png,1,nrnklcxdzq,70,0
cbybbxuusl,260_0.png,1,wynotylpnm,260,0
mwjnvqeyqp,70_0.png,1,lokzwdldxp,70,0
urgdtdchei,280_0.png,1,lnjkpdviqb,280,0
gnxlbuwucy,40_0.png,1,hicjuubiau,40,0
padqtwbzzo,260_0.png,1,vtunvalyji,260,0
qodykiwotk,280_0.png,1,prmwoaeeng,280,0
uqqivuldlu,140_0.png,1,doniqevxeg,140,0
ybdtkypwez,200_0.png,1,wynotylpnm,200,0
bpguesjrfa,90_0.png,1,wynotylpnm,90,0
gwzfugbidx,210_0.png,1,nweufafotd,210,0
bqamrsyvnf,0_0.png,1,jytrvwlewz,0,0
pdouadxxba,170_0.png,1,prmwoaeeng,170,0
kmcdjxmnoa,50_0.png,1,sttnfyptum,50,0
xtevltafix,140_0.png,1,didzujjhtg,140,0
escwylyxap,50_0.png,1,knxltsvzyu,50,0
gtdjfweoyr,270_0.png,1,gnmmhlbzge,270,0
yzjzczodyz,250_0.png,1,jawgcggquk,250,0
yminuwlmoh,110_0.png,1,uprwuohbwx,110,0
wutqmgtqac,130_0.png,1,fsaronfupy,130,0
tktsmomimq,190_0.png,1,fdpisghkmd,190,0
kkhrtmftlq,260_0.png,1,nhsijqpoda,260,0
psjfwjzrrh,100_0.png,0,psjfwjzrrh,100,0
fnkkqtouoz,210_0.png,1,nweufafotd,210,0
lslmnvlhhe,280_0.png,1,qyqufaskjs,280,0
pthbuiuswl,110_0.png,1,exseruhiuk,110,0
rpnetwqgqz,250_0.png,1,uqtqhiqymz,250,0
oypqzdrhcr,260_0.png,1,psjfwjzrrh,260,0
ikpyxzpiiv,10_0.png,1,pqdeutauqc,10,0
toinozytsp,50_0.png,1,wynotylpnm,50,0
lifgmjcybk,150_0.png,1,xdezcezszc,150,0
jgdzqmqalr,170_0.png,1,ngvcqxjhyb,170,0
vamicuaopj,90_0.png,1,kqlvggiqee,90,0
dqlmffnywx,100_0.png,1,nrnklcxdzq,100,0
zovntpfyum,90_0.png,1,gvasarkpfh,90,0
hnalkvbcim,120_0.png,1,fzvpbrzssi,120,0
jhetgmikln,180_0.png,1,fdpisghkmd,180,0
isgjlgucub,60_0.png,1,hivnldfvyl,60,0
yerppzhfiv,250_0.png,1,xjzkfqddyk,250,0
ytoghswfjl,60_0.png,1,apedduehoy,60,0
vurjckblge,70_0.png,1,jytrvwlewz,70,0
mtfhqqlkgs,280_0.png,1,lzbmwwejxb,280,0
dlfuxshert,230_0.png,1,qyqufaskjs,230,0
axzjovaktp,100_0.png,1,lokzwdldxp,100,0
xnfrhixfym,220_0.png,1,fsaronfupy,220,0
bqefygjsnx,260_0.png,1,ybbrkacebd,260,0
twxfrcqxfu,230_0.png,1,sttnfyptum,230,0
bihlajjbnl,20_0.png,1,qarqtkvgby,20,0
sufvvwmbha,60_0.png,1,fnslimfagb,60,0
lwtgwggkpb,60_0.png,1,ybbrkacebd,60,0
xbokoalmlv,150_0.png,1,uprwuohbwx,150,0
zzlsynxeff,180_0.png,1,fnslimfagb,180,0
pllpxvzpok,280_0.png,1,wynotylpnm,280,0
yoredbmvzx,30_0.png,1,jzupayeuln,30,0
tvhjcfnqtg,240_0.png,1,fdpisghkmd,240,0
lcndemqsox,40_0.png,1,rktrpsdlci,40,0
dzpokpqpxr,200_0.png,1,kqlvggiqee,200,0
lsmnqsnqld,30_0.png,0,lsmnqsnqld,30,0
occttwpuuq,230_0.png,1,qarqtkvgby,230,0
vtzlfurays,110_0.png,1,doniqevxeg,110,0
etychryvty,60_0.png,1,uqtqhiqymz,60,0
rixpoeqiaq,40_0.png,1,fzvpbrzssi,40,0
znxyqjeodn,180_0.png,1,sttnfyptum,180,0
zqtvyuoabj,250_0.png,1,rktrpsdlci,250,0
cogcvbbjcm,180_0.png,1,vpmyeepbep,180,0
zwsbdiyrpg,120_0.png,1,rktrpsdlci,120,0
rmvhavnlme,40_0.png,1,hsbwhlolsn,40,0
mcbubknuyd,140_0.png,1,uprwuohbwx,140,0
kcidxranvr,180_0.png,1,dpevefkefv,180,0
xzaourmddl,140_0.png,1,wclvkepakb,140,0
sylnrepacf,240_1.png,0,sylnrepacf,240,0
iodwjkqblp,90_1.png,1,jvtjxreizj,90,0
kpmieleslf,210_0.png,1,dhjnjkzuhq,210,0
kcidxranvr,260_0.png,1,dpevefkefv,260,0
jgdzqmqalr,20_0.png,1,ngvcqxjhyb,20,0
vmxfwxgdei,180_0.png,0,vmxfwxgdei,180,0
vqelbvngnc,190_0.png,1,ldtgofdaqg,190,0
aejvkfbtxs,40_0.png,1,eppyqpgewp,40,0
eurhttghny,250_0.png,1,ddtbarpcgo,250,0
ougeeoojhh,130_0.png,1,prdrkaxeob,130,0
aeqpxjlbwu,100_0.png,1,qarqtkvgby,100,0
lslmnvlhhe,140_0.png,1,qyqufaskjs,140,0
yotgejovqt,10_0.png,1,uprwuohbwx,10,0
wynotylpnm,210_0.png,0,wynotylpnm,210,0
scyowrqkep,0_0.png,1,xkfliqnmwt,0,0
lclrhuuwnj,250_0.png,1,fgobmbcami,250,0
kkemhrscxz,90_0.png,1,rnpefxwptv,90,0
wmooshykkb,30_0.png,1,ucthmsajay,30,0
pgzduygsyr,60_0.png,1,eppyqpgewp,60,0
kkemhrscxz,160_0.png,1,rnpefxwptv,160,0
cmvymfbmlb,130_0.png,1,fsaronfupy,130,0
gpjhljtyoq,60_0.png,1,gcdtglsoqj,60,0
cybnhobdyh,150_0.png,1,qarqtkvgby,150,0
uyhqrokmfe,130_0.png,1,gvasarkpfh,130,0
rxpwfcsqum,20_0.png,1,jytrvwlewz,20,0
nbibouebku,110_0.png,1,apvzjkvnwn,110,0
ijgcwhjkua,290_0.png,1,yxvmusxvcz,290,0
vpwnqqtgdd,10_0.png,1,hsbwhlolsn,10,0
gvasarkpfh,230_0.png,0,gvasarkpfh,230,0
xdapclpbip,270_0.png,1,pqdeutauqc,270,0
cdcdoqbdmi,270_0.png,1,fdpisghkmd,270,0
sijzcbwppo,110_0.png,1,onbgbghesu,110,0
mrovsdlffg,210_0.png,1,qyqufaskjs,210,0
fpcncmwzxf,110_0.png,1,fopjiyxiqd,110,0
hasjjkoygr,50_0.png,1,fopjiyxiqd,50,0
pfhmcogosi,20_0.png,1,uprwuohbwx,20,0
asxhhsants,110_0.png,1,psjfwjzrrh,110,0
xzqgptotdo,70_0.png,1,fopjiyxiqd,70,0
ijehzkozkp,80_0.png,1,didzujjhtg,80,0
pbwkrxzgkd,150_0.png,1,xkfliqnmwt,150,0
vamicuaopj,70_0.png,1,kqlvggiqee,70,0
xlhxkekacj,290_0.png,1,fopjiyxiqd,290,0
nrrselamng,170_0.png,1,fnslimfagb,170,0
sylnrepacf,60_1.png,0,sylnrepacf,60,0
mfnsxrdygp,90_0.png,1,kqlvggiqee,90,0
qdqdsaiitt,150_0.png,1,gnmmhlbzge,150,0
nadprinqny,240_0.png,1,doniqevxeg,240,0
nwdhwzcpoi,40_0.png,1,xugmhbetrw,40,0
rxwqoruisz,10_0.png,1,sttnfyptum,10,0
ldtgofdaqg,30_0.png,0,ldtgofdaqg,30,0
pthbuiuswl,60_0.png,1,exseruhiuk,60,0
dmirtsrziw,20_0.png,1,jzupayeuln,20,0
euavjxseoz,250_0.png,1,qyqufaskjs,250,0
kkemhrscxz,10_0.png,1,rnpefxwptv,10,0
bwjqcwhpfr,190_0.png,1,sttnfyptum,190,0
dtjcyzgdts,170_0.png,1,wcqvzujamg,170,0
ddqtkrkmjn,90_0.png,1,srfefmyjvt,90,0
tnougkhbju,100_0.png,1,fopjiyxiqd,100,0
eneofiltbk,110_0.png,1,wfzjxzhdkj,110,0
sylnrepacf,170_0.png,0,sylnrepacf,170,0
xwukecfpeb,0_0.png,1,xkfliqnmwt,0,0
gilzdnbpep,140_0.png,1,prdrkaxeob,140,0
myszscymzv,150_0.png,1,lnjkpdviqb,150,0
zrplhkcesw,100_0.png,1,fnslimfagb,100,0
jhetgmikln,0_0.png,1,fdpisghkmd,0,0
ctzgudcdyu,0_0.png,1,xkfliqnmwt,0,0
augwyjvlqa,30_0.png,1,hicjuubiau,30,0
gkicllwmyb,250_0.png,1,nweufafotd,250,0
bjxasekfcx,210_0.png,1,exseruhiuk,210,0
bztdemptfg,80_0.png,1,exxqlfpnbz,80,0
opvqdabdap,0_0.png,1,yljecirelf,0,0
txsyzefnur,180_0.png,1,nweufafotd,180,0
rmvhavnlme,250_0.png,1,hsbwhlolsn,250,0
fzqnoyzhbm,70_0.png,1,vpmyeepbep,70,0
omrtielsni,120_0.png,1,fsaronfupy,120,0
qzchhaoptt,70_0.png,1,wynotylpnm,70,0
bqefygjsnx,190_0.png,1,ybbrkacebd,190,0
jccvzepxjn,40_0.png,1,vmxfwxgdei,40,0
mfnsxrdygp,250_0.png,1,kqlvggiqee,250,0
fydhhlvjsj,110_0.png,1,rnpefxwptv,110,0
ytoghswfjl,0_0.png,1,apedduehoy,0,0
xnfrhixfym,0_0.png,1,fsaronfupy,0,0
liuujwwgpr,30_0.png,1,ldtgofdaqg,30,0
zfkgevlnur,40_0.png,1,vtunvalyji,40,0
jdfaxqtpjk,10_0.png,1,kqlvggiqee,10,0
xlhxkekacj,220_0.png,1,fopjiyxiqd,220,0
iyhkhsdhma,110_0.png,1,fnslimfagb,110,0
gnslnjrgnx,70_0.png,1,qarqtkvgby,70,0
petmyhjclt,20_0.png,1,ddtbarpcgo,20,0
surcmsyrlz,170_0.png,1,fnslimfagb,170,0
kgfcupxgur,240_0.png,1,ddtbarpcgo,240,0
loiajhczyc,50_0.png,1,fsaronfupy,50,0
cfhejdmemu,180_0.png,1,exxqlfpnbz,180,0
hwcnsgqzld,40_0.png,1,psjfwjzrrh,40,0
rtpbawlmxr,120_0.png,1,hsbwhlolsn,120,0
xssuxipwtu,70_0.png,1,rktrpsdlci,70,0
pqexbhcasg,160_0.png,1,xjzkfqddyk,160,0
cerwqpmouj,0_0.png,1,kqlvggiqee,0,0
udxqbhgvvx,50_0.png,1,ucthmsajay,50,0
ppmvktsmkc,200_0.png,1,fufcmupzen,200,0
kfhmhoxjtx,180_0.png,1,fdpisghkmd,180,0
fuzdxjsqvp,120_0.png,1,vpmyeepbep,120,0
vurjckblge,290_0.png,1,jytrvwlewz,290,0
kfhmhoxjtx,190_0.png,1,fdpisghkmd,190,0
ijgcwhjkua,20_0.png,1,yxvmusxvcz,20,0
iurmztyqed,150_0.png,1,xchzardbfa,150,0
ycpuhmcdom,230_0.png,1,wynotylpnm,230,0
tptalpxwlv,200_0.png,1,wynotylpnm,200,0
ntpvqwgmqe,80_0.png,1,fopjiyxiqd,80,0
yqlojrwakg,110_0.png,1,xkfliqnmwt,110,0
frmzkdhkzw,280_0.png,1,yljecirelf,280,0
gpskwigkxd,70_0.png,1,vtunvalyji,70,0
hzmppzxsuy,30_0.png,1,xmkwsnuzyq,30,0
gvbcwuyaot,290_0.png,1,xdezcezszc,290,0
mpivbgsohk,40_0.png,1,qyqufaskjs,40,0
btyxvpjgcc,30_0.png,1,nhsijqpoda,30,0
xpzfhhwkwb,260_0.png,1,xmkwsnuzyq,260,0
nixohljfqx,10_0.png,1,kqlvggiqee,10,0
bbxqtnztyy,20_0.png,1,jzupayeuln,20,0
cyhxxnezbo,40_0.png,1,srfefmyjvt,40,0
rdiogxmrwa,60_0.png,1,jzupayeuln,60,0
toinozytsp,250_0.png,1,wynotylpnm,250,0
laarpodtry,250_0.png,1,fdpisghkmd,250,0
ewknjjmzqb,50_0.png,1,jawgcggquk,50,0
xdezcezszc,30_0.png,0,xdezcezszc,30,0
qrxgkksxfu,120_0.png,1,syxobtuucp,120,0
oobmorozgk,10_0.png,1,hivnldfvyl,10,0
qnlyrlrnmn,170_0.png,1,fsaronfupy,170,0
lgkakqesov,110_0.png,1,yexeazbqig,110,0
wdyzqwntoe,30_0.png,1,wynotylpnm,30,0
osaesqnzgw,220_0.png,1,sttnfyptum,220,0
sylnrepacf,100_0.png,0,sylnrepacf,100,0
jccvzepxjn,230_0.png,1,vmxfwxgdei,230,0
gtinxlhder,240_0.png,1,qarqtkvgby,240,0
skrpivsmry,200_0.png,1,yxvmusxvcz,200,0
kujvvxpted,290_0.png,1,fdpisghkmd,290,0
zqjzmarjbk,160_0.png,1,heiyoojifp,160,0
zxvgazoudy,150_0.png,1,aayrffkzxn,150,0
zwgrutmnsn,270_0.png,1,dpevefkefv,270,0
lblzsydwit,280_0.png,1,rmuxlgsedw,280,0
btizoxwqwp,130_0.png,1,fnslimfagb,130,0
yhqltdyvcy,50_0.png,1,psjfwjzrrh,50,0
nmgnxptofk,170_0.png,1,ngvcqxjhyb,170,0
ncoeewrdlo,240_0.png,1,uprwuohbwx,240,0
rxjcinqyqd,80_0.png,1,vpmyeepbep,80,0
ushjtzfvyn,10_0.png,1,dpevefkefv,10,0
urvzpbswoh,90_0.png,1,rnpefxwptv,90,0
fxredodlkl,190_0.png,1,wynotylpnm,190,0
gjxfowkaeo,260_0.png,1,yxvmusxvcz,260,0
uraibiaste,160_0.png,1,nweufafotd,160,0
rdkqpgajlg,90_0.png,1,exxqlfpnbz,90,0
yoredbmvzx,50_0.png,1,jzupayeuln,50,0
jsbpkpxwew,70_0.png,1,fdpisghkmd,70,0
lydmxmeegq,210_0.png,1,fdpisghkmd,210,0
dmirtsrziw,240_0.png,1,jzupayeuln,240,0
vgiaotyvjm,220_0.png,1,qyqufaskjs,220,0
vpjfmetsvn,30_0.png,1,nweufafotd,30,0
apzckowxpy,210_0.png,1,vmxfwxgdei,210,0
rmvhavnlme,160_0.png,1,hsbwhlolsn,160,0
ikpyxzpiiv,60_0.png,1,pqdeutauqc,60,0
iagkfqsiqf,120_0.png,1,fsaronfupy,120,0
hwcnsgqzld,100_0.png,1,psjfwjzrrh,100,0
qhsehzgxqj,0_0.png,1,xmkwsnuzyq,0,0
kedahvzait,270_0.png,1,wclvkepakb,270,0
vuvkhebmuz,100_0.png,1,aayrffkzxn,100,0
xjzkfqddyk,100_0.png,0,xjzkfqddyk,100,0
faktmhmtpb,40_0.png,1,rktrpsdlci,40,0
vxuhkqqaqv,250_0.png,1,wynotylpnm,250,0
yxvmusxvcz,190_0.png,0,yxvmusxvcz,190,0
uikpmbsozb,240_0.png,1,xugmhbetrw,240,0
lmjzfqizks,280_0.png,1,wclvkepakb,280,0
whpyhuicpe,140_0.png,1,kqlvggiqee,140,0
fmeptfderu,20_0.png,1,srfefmyjvt,20,0
uqtqhiqymz,220_0.png,0,uqtqhiqymz,220,0
bbnesewcot,180_0.png,1,aayrffkzxn,180,0
pqexbhcasg,170_0.png,1,xjzkfqddyk,170,0
yrdqoqggkh,210_0.png,1,fdpisghkmd,210,0
vstmxsekmm,0_0.png,1,gvasarkpfh,0,0
nrrselamng,280_0.png,1,fnslimfagb,280,0
hfeacozznh,260_0.png,1,syxobtuucp,260,0
tpkawovfsk,70_0.png,1,lnhkjhyhvw,70,0
kfnrvxndoj,40_0.png,1,fsaronfupy,40,0
ndonldsrsr,240_0.png,1,vpmyeepbep,240,0
fuiglusbnl,210_0.png,1,rktrpsdlci,210,0
muhgixhdmd,190_0.png,1,xjzkfqddyk,190,0
fecaapkwdm,170_0.png,1,vmxfwxgdei,170,0
xxvwbfmgzy,160_0.png,1,doniqevxeg,160,0
eilfbdisof,210_0.png,1,xmkwsnuzyq,210,0
tdspbqidzz,120_0.png,1,jzupayeuln,120,0
bkcztuqxbp,100_0.png,1,wynotylpnm,100,0
wlyfcpecea,120_0.png,1,qyqufaskjs,120,0
mkblttkrmq,170_0.png,1,wclvkepakb,170,0
echdilwfig,10_0.png,1,rktrpsdlci,10,0
tktsmomimq,240_0.png,1,fdpisghkmd,240,0
rmchuqjjwr,50_0.png,1,fnslimfagb,50,0
rrdamrrple,170_0.png,1,uprwuohbwx,170,0
rpxnyljmsf,30_0.png,1,nweufafotd,30,0
qydhcvvjys,260_0.png,1,ucthmsajay,260,0
qydhcvvjys,80_0.png,1,ucthmsajay,80,0
dlpaibcwsy,220_0.png,1,fopjiyxiqd,220,0
bfktkdugru,20_0.png,1,wfzjxzhdkj,20,0
nglitpseyp,280_0.png,1,xjzkfqddyk,280,0
lmhkuaobue,270_0.png,1,rktrpsdlci,270,0
kdzirwrnyk,0_0.png,1,lsmnqsnqld,0,0
dghhdvdzrb,10_0.png,1,vmxfwxgdei,10,0
rtpbawlmxr,140_0.png,1,hsbwhlolsn,140,0
pftrwqispi,270_0.png,1,prdrkaxeob,270,0
lnjkpdviqb,270_0.png,0,lnjkpdviqb,270,0
qrgrezupjj,110_0.png,1,rktrpsdlci,110,0
mqmgqlbzct,60_0.png,1,jawgcggquk,60,0
fzkzqwoghs,130_0.png,1,qyqufaskjs,130,0
citnmpozjl,60_0.png,1,nweufafotd,60,0
iwswulwtjp,170_0.png,1,ddtbarpcgo,170,0
fydhhlvjsj,140_0.png,1,rnpefxwptv,140,0
ypufjcamul,220_0.png,1,wcqvzujamg,220,0
xnztznqlis,160_0.png,1,gnmmhlbzge,160,0
snjzgkxvym,130_0.png,1,rmufsuogzn,130,0
bqefygjsnx,220_0.png,1,ybbrkacebd,220,0
xkichouvzp,190_0.png,1,qyqufaskjs,190,0
kedahvzait,160_0.png,1,wclvkepakb,160,0
mrovsdlffg,290_0.png,1,qyqufaskjs,290,0
syxobtuucp,240_0.png,0,syxobtuucp,240,0
fjafyicjlw,160_0.png,1,upmgtackuf,160,0
taagzkcswj,140_0.png,1,fsaronfupy,140,0
bdnoxibdvz,30_0.png,1,gvasarkpfh,30,0
ngvcqxjhyb,260_0.png,0,ngvcqxjhyb,260,0
axzjovaktp,70_0.png,1,lokzwdldxp,70,0
qusnfjluuh,120_0.png,1,qarqtkvgby,120,0
hitfycdavv,230_0.png,1,qyqufaskjs,230,0
tufacqdefx,270_0.png,1,ldtgofdaqg,270,0
ozeqabydww,130_0.png,1,vtunvalyji,130,0
kjzyrkhnaf,230_0.png,1,prmwoaeeng,230,0
tqsbmniqan,0_0.png,1,ybnucgidtu,0,0
swsaoktwgi,40_0.png,1,prmwoaeeng,40,0
nxnelrhins,240_0.png,1,kqlvggiqee,240,0
pglroykzea,150_0.png,1,uqtqhiqymz,150,0
iorrnxiyyo,200_0.png,1,nhsijqpoda,200,0
jwkgjrmfxp,220_0.png,1,fnslimfagb,220,0
wztythgahw,160_0.png,1,sttnfyptum,160,0
qcsuzqqohv,280_0.png,1,kqlvggiqee,280,0
pframtxswx,150_0.png,1,xkfliqnmwt,150,0
cxjtjcinqt,280_0.png,1,apvzjkvnwn,280,0
idsupeszcp,260_0.png,1,rktrpsdlci,260,0
ysxtcdphlj,90_0.png,1,dxfdovivlw,90,0
axfhbpkdlc,190_0.png,1,lzbmwwejxb,190,0
idsupeszcp,100_0.png,1,rktrpsdlci,100,0
xscsjnesyj,40_0.png,1,jzupayeuln,40,0
bzvzpwrabw,210_0.png,1,wclvkepakb,210,0
pvevprrtnu,80_0.png,1,vtunvalyji,80,0
bqvhlqlrba,190_0.png,1,vpmyeepbep,190,0
ysqbnccstr,170_0.png,1,lzbmwwejxb,170,0
erbfxwbqic,0_0.png,1,fopjiyxiqd,0,0
pktyfrvywo,280_0.png,1,fzvpbrzssi,280,0
nxbmkntfzt,280_0.png,1,rmufsuogzn,280,0
tqsratgvwa,60_0.png,1,upmgtackuf,60,0
gozbrlxguv,130_0.png,1,fnslimfagb,130,0
ytoghswfjl,130_0.png,1,apedduehoy,130,0
yhqltdyvcy,260_0.png,1,psjfwjzrrh,260,0
vriivjhzpk,120_0.png,1,qyqufaskjs,120,0
mnqxygpnmf,20_0.png,1,vtunvalyji,20,0
cemftmsxis,30_0.png,1,jawgcggquk,30,0
dhjnjkzuhq,200_0.png,0,dhjnjkzuhq,200,0
fybkxkgstv,0_0.png,1,wynotylpnm,0,0
nxbmkntfzt,60_0.png,1,rmufsuogzn,60,0
qcinzstvzy,90_0.png,1,nrnklcxdzq,90,0
zovntpfyum,120_0.png,1,gvasarkpfh,120,0
yfzulfwjue,80_0.png,1,qyqufaskjs,80,0
laarpodtry,170_0.png,1,fdpisghkmd,170,0
wfbqqomqmm,100_0.png,1,uqtqhiqymz,100,0
hyjqolupxn,90_0.png,1,qarqtkvgby,90,0
efktbhpilh,30_0.png,1,srfefmyjvt,30,0
uklvqsnxgv,200_0.png,1,onbgbghesu,200,0
hwibtynenh,210_0.png,1,jzupayeuln,210,0
vsmadeuczx,180_0.png,1,qarqtkvgby,180,0
gtfwzfrxml,30_0.png,1,wfzjxzhdkj,30,0
wydkvyqaxj,130_0.png,1,uqtqhiqymz,130,0
ougeeoojhh,160_0.png,1,prdrkaxeob,160,0
fjafyicjlw,230_0.png,1,upmgtackuf,230,0
zbvlctwcqr,110_0.png,1,wfzjxzhdkj,110,0
ovzegelwbu,110_0.png,1,rktrpsdlci,110,0
cvboojbsxa,0_0.png,1,xdezcezszc,0,0
wlyfcpecea,280_0.png,1,qyqufaskjs,280,0
vxsvhjcpeh,190_0.png,1,fopjiyxiqd,190,0
oypqzdrhcr,290_0.png,1,psjfwjzrrh,290,0
jranrlmuyk,0_0.png,1,wclvkepakb,0,0
tjqjumumjm,170_0.png,1,xugmhbetrw,170,0
